GENE	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	KO	PWY	Module	Module-Name	Module-Completeness	Metabolism	Metabolism-name	KO-name	EC	MAG	Condition
maxbin2.megahit.017_58_9	12.91043971	2.681557072	1.005719269	2.666307741	0.007668945665	0.06656644837	K00197	,energy,energy	M00357,M00377,M00422,M00617,M00618	Methanogenesis, acetate => methane,Reductive acetyl-CoA pathway (Wood-Ljungdahl pathway),Acetyl-CoA pathway, CO2 => acetyl-CoA,Methanogen,Acetogen	33.33333333333333,85.71428571428571,0.0,33.33333333333333,88.88888888888889	720,680	,Carbon  fixation  pathways  in  prokaryotes  ,Methane  metabolism	cdhE acsC; acetyl-CoA decarbonylase/synthase CODH/ACS complex subunit gamma	2.1.1.245	Tepidanaerobacteraceae_sp._UNIPD3	AA+Ab
metabat2.megahit.33_8_23	12.62153243	-0.9987626765	0.7510250698	-1.329865961	0.1835624382	0.4624879055	-		No Module	-	-					Tissierellaceae_sp._UNIPD12	AA+Ab
metabat2.megahit.33_8_26	51.65843726	0.9094056931	0.5099629504	1.783277966	0.07454106628	0.2892083145	K01667	aminoacids	No Module	-	-	380	Tryptophan  metabolism	tnaA; tryptophanase	4.1.99.1	Tissierellaceae_sp._UNIPD12	AA+Ab
metabat2.spades.25_44_1	18.16455389	2.690268018	0.8150320577	3.3	0.0009640527993	0.04004032627	-		No Module	-	-					Symbiobacterium_sp._UNIPD15	AA+Ab
metabat2.spades.15_19_46	402.0515182	2.702786942	0.4833264534	5.592052583	2.24e-08	1.56e-06	-		No Module	-	-					Caldanaerobacter_subterraneus_UNIPD13	AA+Ab
metabat2.spades.15_11_61	13.46728761	2.723969678	1.022593136	2.66	0.007726660969	0.04579349507	K01703,K20452	,aminoacids,carbohydrate	M00432,M00535	Leucine biosynthesis, 2-oxoisovalerate => 2-oxoisocaproate,Isoleucine biosynthesis, pyruvate => 2-oxobutanoate	100.0,66.66666666666666	290,660	,Valine   leucine  and  isoleucine  biosynthesis  ,C5-Branched  dibasic  acid  metabolism	leuC IPMI-L; 3-isopropylmalate/(R)-2-methylmalate dehydratase large subunit	4.2.1.33,4.2.1.33	Caldanaerobacter_subterraneus_UNIPD13	AA+Ab
metabat2.megahit.33_8_4	1.622734016	4.590604689	2.077106658	2.210095794	0.02709851468	0.1572522794	-		No Module	-	-					Tissierellaceae_sp._UNIPD12	AA+Ab
metabat2.spades.15_14_53	267.0531659	2.730742114	0.5376241426	5.07927732	3.79e-07	1.91e-05	K03833		No Module	-	-					Caldanaerobacter_subterraneus_UNIPD13	AA+Ab
metabat2.spades.15_14_54	91.71529912	2.759270505	0.612202811	4.50711832	6.57e-06	0.0002075124689	K01042,K17468	aminoacids	No Module	-	-	450	Selenocompound  metabolism	selA; L-seryl-tRNA(Ser) seleniumtransferase	2.9.1.1	Caldanaerobacter_subterraneus_UNIPD13	AA+Ab
metabat2.spades.25_14_69	16.00565393	2.762388226	0.8336916718	3.31	0.0009215552449	0.04004032627	K19285	cofactors_and_vitamins	No Module	-	-	740	Riboflavin  metabolism	nfrA1; FMN reductase (NADPH)	1.5.1.38	Symbiobacterium_sp._UNIPD15	AA+Ab
metabat2.spades.15_3_30	161.4834665	2.762765221	0.4713606133	5.86	4.59e-09	4.22e-07	K00335,K18331,K22339	energy	M00144	NADH:quinone oxidoreductase, prokaryotes	0	190	Oxidative  phosphorylation	nuoF; NADH-quinone oxidoreductase subunit F	7.1.1.2	Caldanaerobacter_subterraneus_UNIPD13	AA+Ab
metabat2.megahit.33_9_1	8.221681965	1.31546624	0.8796975001	1.495362031	0.1348199841	0.3924925751	K15342	,geneticInformation,protein_familiies_signalling	No Module	-	-	34,002,048	,DNA  repair  and  recombination  proteins  BR:ko03400\n,Prokaryotic  defense  system  BR:ko02048\n	['cas1;', 'CRISP-associated', 'protein', 'Cas1\n']	-	Tissierellaceae_sp._UNIPD12	AA+Ab
metabat2.megahit.33_9_10	9.950955699	2.29065099	0.9546757787	2.399402018	0.01642187415	0.1137607717	K09000	protein_familiies_signalling	No Module	-	-	2048	Prokaryotic  defense  system  BR:ko02048\n	['cmr4;', 'CRISPR-associated', 'protein', 'Cmr4\n']	-	Tissierellaceae_sp._UNIPD12	AA+Ab
metabat2.spades.15_14_62	363.8188418	2.767880891	0.4614825256	5.997802164	2e-09	2.13e-07	K10671	noPWY	No Module	-	-	99980	Enzymes  with  EC  numbers\n	grdE; glycine reductase complex component B subunit alpha and beta	1.21.4.2	Caldanaerobacter_subterraneus_UNIPD13	AA+Ab
vamb.spades.108_19_134	28.10239754	2.773594321	0.744804643	3.723921899	0.0001961516296	0.1261254978	K01585	aminoacids	M00133	Polyamine biosynthesis, arginine => agmatine => putrescine => spermidine	100	330	Arginine  and  proline  metabolism	speA; arginine decarboxylase	4.1.1.19	Peptococcales_sp._UNIPD24	AA+Ab
metabat2.spades.15_2_141	13.57842964	2.795375432	0.8410554128	3.32	0.0008884701751	0.01020226264	-		No Module	-	-					Caldanaerobacter_subterraneus_UNIPD13	AA+Ab
vamb.spades.857_81_18	65.42391693	2.852848202	0.886607938	3.217711098	0.001292179003	0.2713575906	K03695,K03696		No Module	-	-					Tepidanaerobacteraceae_sp._UNIPD32	AA+Ab
maxbin2.megahit.017_71_5	13.82503937	2.862621681	1.089871723	2.626567533	0.00862508756	0.07198630772	-		No Module	-	-					Tepidanaerobacteraceae_sp._UNIPD3	AA+Ab
metabat2.megahit.33_9_19	803.454276	-1.512989264	0.6045563293	-2.50264399	0.01232694711	0.09800856812	K00354	,noPWY,noPWY,noPWY	No Module	-	-	999,809,998,099,980	,Enzymes  with  EC  numbers\n,Enzymes  with  EC  numbers\n,Enzymes  with  EC  numbers\n	E1.6.99.1; NADPH2 dehydrogenase	1.6.99.1	Tissierellaceae_sp._UNIPD12	AA+Ab
metabat2.megahit.33_9_2	5.477795425	2.71457729	1.107495615	2.451095294	0.01424222426	0.1056340237	K07464	protein_familiies_signalling	No Module	-	-	2048	Prokaryotic  defense  system  BR:ko02048\n	cas4; CRISPR-associated exonuclease Cas4	3.1.12.1	Tissierellaceae_sp._UNIPD12	AA+Ab
metabat2.megahit.33_9_20	311.8876063	-1.334209348	0.5290351438	-2.521967329	0.01167005466	0.09681993961	-		No Module	-	-					Tissierellaceae_sp._UNIPD12	AA+Ab
metabat2.megahit.33_9_22	19.63607683	-1.529722232	0.7178375736	-2.131014435	0.03308795297	0.1772084056	K09779	noPWY	No Module	-	-	99997	Function  unknown\n	['K09779;', 'uncharacterized', 'protein\n']	-	Tissierellaceae_sp._UNIPD12	AA+Ab
vamb.spades.267_63_20	15.48152768	2.879563428	0.9281016124	3.102638105	0.001918040313	0.02220276969	K19411	genetic_information_processing	No Module	-	-	99975	Protein  processing\n	['mcsA;', 'protein', 'arginine', 'kinase', 'activator\n']	-	Tepidanaerobacteraceae_sp._UNIPD27	AA+Ab
metabat2.spades.15_2_35	51.05499081	2.888755673	0.6358845729	4.54	5.55e-06	0.0001838360548	K06921	noPWY	No Module	-	-	99997	Function  unknown\n	['K06921;', 'uncharacterized', 'protein\n']	-	Caldanaerobacter_subterraneus_UNIPD13	AA+Ab
vamb.spades.108_8_58	10.87277695	2.934848503	0.997458711	2.942325803	0.003257570028	0.4839400593	K03076		No Module	-	-					Peptococcales_sp._UNIPD24	AA+Ab
vamb.spades.857_47_23	15.39379428	2.939566778	0.9625500509	3.05	0.002258598472	0.4150174692	-		No Module	-	-					Tepidanaerobacteraceae_sp._UNIPD32	AA+Ab
metabat2.megahit.33_9_7	2.731977036	4.387220626	1.90828773	2.299035181	0.02150294168	0.1393045512	-		No Module	-	-					Tissierellaceae_sp._UNIPD12	AA+Ab
metabat2.spades.15_3_28	29.4848028	2.959260519	0.5899729166	5.015926046	5.28e-07	2.42e-05	-		No Module	-	-					Caldanaerobacter_subterraneus_UNIPD13	AA+Ab
metabat2.megahit.33_9_9	1.660023885	3.977337524	1.899802646	2.093552998	0.03629981831	0.1895356185	K19141	protein_familiies_signalling	No Module	-	-	2048	Prokaryotic  defense  system  BR:ko02048\n	['cmr5;', 'CRISPR-associated', 'protein', 'Cmr5\n']	-	Tissierellaceae_sp._UNIPD12	AA+Ab
maxbin2.spades.001_1_248	760.6645287	-0.6089713596	0.3265350445	-1.864949474	0.06218848672	0.18608892	K03703	geneticInformation	No Module	-	-	3400	DNA  repair  and  recombination  proteins  BR:ko03400\n	['uvrC;', 'excinuclease', 'ABC', 'subunit', 'C\n']	-	Methanothermobacter_thermautotrophicus_UNIPD4	AA+Ab
maxbin2.spades.001_1_25	767.7596352	-0.4718453614	0.3565842029	-1.323236861	0.1857566213	0.3622370069	K01142	geneticInformation	No Module	-	-	3400	DNA  repair  and  recombination  proteins  BR:ko03400\n	E3.1.11.2 xthA; exodeoxyribonuclease III	3.1.11.2	Methanothermobacter_thermautotrophicus_UNIPD4	AA+Ab
metabat2.spades.15_15_44	552.3120626	1.846189752	0.5019623544	3.68	0.0002351209711	0.002609381757	K02594	carbohydrate	No Module	-	-	620	Pyruvate  metabolism	nifV; homocitrate synthase NifV	2.3.3.14	Caldanaerobacter_subterraneus_UNIPD13	AA
maxbin2.spades.001_1_251	735.2536161	-0.6140781302	0.2777793587	-2.210668687	0.02705878846	0.1024928871	-		No Module	-	-					Methanothermobacter_thermautotrophicus_UNIPD4	AA+Ab
metabat2.spades.25_3_98	60.08597547	1.848390455	0.4504073994	4.103819026	4.06e-05	0.003508460642	K02968	genetic_information_processing	No Module	-	-	3010	Ribosome	['RP-S20,', 'rpsT;', 'small', 'subunit', 'ribosomal', 'protein', 'S20\n']	-	Symbiobacterium_sp._UNIPD15	AA
maxbin2.spades.001_1_252	534.0629499	-0.5762956514	0.3348936554	-1.720831799	0.08528135036	0.2250159954	K02485		No Module	-	-					Methanothermobacter_thermautotrophicus_UNIPD4	AA+Ab
metabat2.spades.15_6_28	20.94719036	1.850032835	0.6249881725	2.96	0.003075306612	0.01923340931	-		No Module	-	-					Caldanaerobacter_subterraneus_UNIPD13	AA
maxbin2.spades.001_1_253	2251.74373	-0.532943197	0.367924997	-1.448510434	0.1474743501	0.3112904525	-		No Module	-	-					Methanothermobacter_thermautotrophicus_UNIPD4	AA+Ab
metabat2.megahit.33_42_6	3.31542781	1.850819529	1.391302048	1.330278736	0.1834264507	0.4724052067	-		No Module	-	-					Tissierellaceae_sp._UNIPD12	AA
metabat2.megahit.33_9_13	17.0665687	2.961442893	0.6640126305	4.459919522	8.2e-06	0.0004412767231	K07016,K19076	protein_familiies_signalling	No Module	-	-	2048	Prokaryotic  defense  system  BR:ko02048\n	['csm1,', 'cas10;', 'CRISPR-associated', 'protein', 'Csm1\n']	-	Tissierellaceae_sp._UNIPD12	AA+Ab
metabat2.spades.15_12_57	225.7983724	1.854247946	0.493246829	3.759269877	0.0001704099398	0.002052170764	K01129	nucleotide	No Module	-	-	230	Purine  metabolism	dgt; dGTPase	3.1.5.1	Caldanaerobacter_subterraneus_UNIPD13	AA
vamb.spades.267_54_47	24.13897237	2.976376945	0.8864681433	3.357567858	0.0007863144007	0.01155277312	-		No Module	-	-					Tepidanaerobacteraceae_sp._UNIPD27	AA+Ab
metabat2.megahit.33_52_25	9.642522674	1.855871169	0.7542325846	2.460608579	0.01387015955	0.1008465752	K07150	noPWY	No Module	-	-	99997	Function  unknown\n	['K07150;', 'uncharacterized', 'protein\n']	-	Tissierellaceae_sp._UNIPD12	AA
maxbin2.spades.001_1_256	114.4791759	-0.9805370938	0.3829347117	-2.560585562	0.01044959287	0.05440754686	K16697	protein_families	No Module	-	-	1003	Glycosyltransferases  BR:ko01003\n	tuaC; teichuronic acid biosynthesis glycosyltransferase TuaC	2.4.-.-	Methanothermobacter_thermautotrophicus_UNIPD4	AA+Ab
metabat2.spades.15_9_25	12.23825923	1.861625002	0.6477900982	2.873808981	0.004055541669	0.02366429469	K03523	transporters	No Module	-	-			['bioY;', 'biotin', 'transport', 'system', 'substrate-specific', 'component\n']	-	Caldanaerobacter_subterraneus_UNIPD13	AA
metabat2.spades.25_47_6	10.59524386	1.861650051	0.870693788	2.138122583	0.03250679553	0.2091741625	-		No Module	-	-					Symbiobacterium_sp._UNIPD15	AA
maxbin2.spades.001_1_258	54.71343385	-0.6420273881	0.4345944535	-1.477302306	0.1395946202	0.3032639733	K16929	transporters	No Module	-	-			['K16929;', 'energy-coupling', 'factor', 'transport', 'system', 'substrate-specific', 'component\n']	-	Methanothermobacter_thermautotrophicus_UNIPD4	AA+Ab
maxbin2.spades.001_1_26	1504.534498	-0.5842027136	0.4874728896	-1.198431187	0.2307491974	0.4240355839	K04759	transporters	No Module	-	-			['feoB;', 'ferrous', 'iron', 'transport', 'protein', 'B\n']	-	Methanothermobacter_thermautotrophicus_UNIPD4	AA+Ab
vamb.spades.267_24_15	6.199202707	1.863363913	1.137312845	1.638391688	0.1013400119	0.4133035813	K03702	geneticInformation	No Module	-	-	3400	DNA  repair  and  recombination  proteins  BR:ko03400\n	['uvrB;', 'excinuclease', 'ABC', 'subunit', 'B\n']	-	Tepidanaerobacteraceae_sp._UNIPD27	AA
maxbin2.spades.001_1_262	29.99850947	0.7100722987	0.46053121	1.541854891	0.1231088597	0.2782865975	K02230,K03403	cofactors_and_vitamins	M00925	Cobalamin_biosynthesis_aerobicc-diamide	63.63636364	860	Porphyrin  metabolism	cobN; cobaltochelatase CobN	6.6.1.2	Methanothermobacter_thermautotrophicus_UNIPD4	AA+Ab
vamb.spades.267_18_30	5.742297744	1.863927092	1.184855755	1.573125745	0.1156897048	0.4442048099	K01925	,aminoacids,glycan_biosynthesis	No Module	-	-	470,550	,D-Amino  acid  metabolism  ,Peptidoglycan  biosynthesis	murD; UDP-N-acetylmuramoylalanine--D-glutamate ligase	6.3.2.9	Tepidanaerobacteraceae_sp._UNIPD27	AA
maxbin2.spades.001_1_264	2087.894166	-0.7925518466	0.3550306557	-2.232347641	0.02559199549	0.0984598447	-		No Module	-	-					Methanothermobacter_thermautotrophicus_UNIPD4	AA+Ab
metabat2.megahit.33_50_7	16.98215774	1.864791207	0.9162020326	2.035349345	0.04181573436	0.2079429358	K02029	transporters	No Module	-	-			['ABC.PA.P;', 'polar', 'amino', 'acid', 'transport', 'system', 'permease', 'protein\n']	-	Tissierellaceae_sp._UNIPD12	AA
metabat2.spades.25_28_4	5.693933866	1.865531946	1.177955272	1.583703551	0.1132611964	0.393198623	K02847		No Module	-	-					Symbiobacterium_sp._UNIPD15	AA
maxbin2.megahit.017_141_49	8.071859524	2.991150225	0.9232446092	3.239824197	0.001196034162	0.01789926987	K05878	lipid	No Module	-	-	561	Glycerolipid  metabolism	dhaK; phosphoenolpyruvate---glycerone phosphotransferase subunit DhaK	2.7.1.121	Tepidanaerobacteraceae_sp._UNIPD3	AA+Ab
vamb.spades.267_40_34	60.93678821	1.866302616	0.5799727236	3.217914463	0.001291263194	0.02335751645	-		No Module	-	-					Tepidanaerobacteraceae_sp._UNIPD27	AA
maxbin2.spades.001_1_270	297.959305	-0.7119507814	0.2791842648	-2.550110701	0.01076887187	0.05533216401	K08974	noPWY	No Module	-	-	99996	General  function  prediction  only\n	['K08974;', 'putative', 'membrane', 'protein\n']	-	Methanothermobacter_thermautotrophicus_UNIPD4	AA+Ab
metabat2.spades.15_8_49	23.95300835	1.872325091	0.535557025	3.496033109	0.0004722301026	0.004588536275	K06925		No Module	-	-					Caldanaerobacter_subterraneus_UNIPD13	AA
metabat2.spades.15_14_57	102.6628734	3.003009691	0.5782491256	5.193280125	2.07e-07	1.19e-05	K21577	noPWY	No Module	-	-	99980	Enzymes  with  EC  numbers\n	grdC; glycine/sarcosine/betaine reductase complex component C subunit beta	1.21.4.2,1.21.4.3,1.21.4.3	Caldanaerobacter_subterraneus_UNIPD13	AA+Ab
metabat2.spades.15_6_32	54.19695607	1.877548913	0.5988888494	3.14	0.001718224497	0.01227948059	K02013	transporters	No Module	-	-			ABC.FEV.A; iron complex transport system ATP-binding protein	7.2.2.-	Caldanaerobacter_subterraneus_UNIPD13	AA
maxbin2.spades.001_1_126	27.68253775	1.879868256	0.4949231273	3.798303519	0.0001456898518	0.001963346029	-		No Module	-	-					Methanothermobacter_thermautotrophicus_UNIPD4	AA
maxbin2.spades.001_1_273	67.73900902	0.8132056187	0.3456891243	2.352418869	0.01865175813	0.07938432207	K00936		No Module	-	-					Methanothermobacter_thermautotrophicus_UNIPD4	AA+Ab
metabat2.megahit.33_72_3	8.811505256	1.883962151	0.8439710333	2.232259257	0.02559783303	0.1498663829	K02556	transporters	No Module	-	-			['motA;', 'chemotaxis', 'protein', 'MotA\n']	-	Tissierellaceae_sp._UNIPD12	AA
metabat2.spades.15_8_35	655.7688367	3.008915638	0.3780924509	7.958147883	1.75e-15	1.76e-12	-		No Module	-	-					Caldanaerobacter_subterraneus_UNIPD13	AA+Ab
metabat2.spades.25_7_90	11.1521008	1.885972448	0.8789102079	2.145807878	0.03188830983	0.2091741625	K00331	energy	M00144	NADH:quinone oxidoreductase, prokaryotes	100	190	Oxidative  phosphorylation	nuoB; NADH-quinone oxidoreductase subunit B	7.1.1.2	Symbiobacterium_sp._UNIPD15	AA
metabat2.spades.15_1_88	8.816569525	1.886917419	1.022388985	1.84559639	0.06495083112	0.1758955522	K01940	,aminoacids,aminoacids	M00029,M00844,M00845	Urea cycle,Arginine biosynthesis, ornithine => arginine,Arginine biosynthesis, glutamate => acetylcitrulline => arginine	60.0,100.0,85.71428571428571	250,220	,Alanine   aspartate  and  glutamate  metabolism  ,Arginine  biosynthesis	argG ASS1; argininosuccinate synthase	6.3.4.5	Caldanaerobacter_subterraneus_UNIPD13	AA
metabat2.spades.15_3_23	9.277420467	1.886961	0.7008659533	2.692327956	0.00709551337	0.03499834917	-		No Module	-	-					Caldanaerobacter_subterraneus_UNIPD13	AA
metabat2.spades.15_22_25	48.55464699	3.012346546	0.6230316371	4.834981671	1.33e-06	5.28e-05	K01952	nucleotide	M00048	Inosine monophosphate biosynthesis, PRPP + glutamine => IMP	100	230	Purine  metabolism	PFAS purL; phosphoribosylformylglycinamidine synthase	6.3.5.3	Caldanaerobacter_subterraneus_UNIPD13	AA+Ab
maxbin2.megahit.017_55_24	33.44702637	1.888888077	0.8594181284	2.197868551	0.0279584746	0.2453994443	-		No Module	-	-					Tepidanaerobacteraceae_sp._UNIPD3	AA
vamb.megahit.295_56_49	25.12418777	3.01502765	0.6560245511	4.595906731	4.31e-06	0.0002427242301	-		No Module	-	-					Lutisporaceae_sp._UNIPD17	AA+Ab
metabat2.spades.18_4_69	56.87848544	1.891811968	0.7109039687	2.661135752	0.007787755156	0.3250609002	K02600		No Module	-	-					Limnochordia_sp._UNIPD14	AA
maxbin2.spades.001_1_281	3202.982718	0.7273176437	0.3913864767	1.858310614	0.06312491747	0.1874546028	-		No Module	-	-					Methanothermobacter_thermautotrophicus_UNIPD4	AA+Ab
metabat2.spades.25_2_193	27.61798253	1.892018017	0.7135759391	2.651459941	0.00801446196	0.1012558853	K03621	lipid	No Module	-	-	561	Glycerolipid  metabolism	plsX; phosphate acyltransferase	2.3.1.274	Symbiobacterium_sp._UNIPD15	AA
metabat2.spades.15_30_18	59.61655356	3.042778977	0.5800815909	5.245432755	1.56e-07	9.55e-06	K21898	aminoacids	M00876	Staphyloferrin A biosynthesis, L-ornithine => staphyloferrin A	33.33333333	470	D-Amino  acid  metabolism	orr; ornithine racemase	5.1.1.12	Caldanaerobacter_subterraneus_UNIPD13	AA+Ab
metabat2.spades.15_5_60	2951.625666	1.897933624	0.3910330477	4.853639956	1.21e-06	3.87e-05	-		No Module	-	-					Caldanaerobacter_subterraneus_UNIPD13	AA
maxbin2.spades.001_1_283	5201.357633	0.4582837133	0.4009450785	1.143008701	0.2530349786	0.4486077155	K00158	carbohydrate	No Module	-	-	620	Pyruvate  metabolism	spxB poxL; pyruvate oxidase	1.2.3.3	Methanothermobacter_thermautotrophicus_UNIPD4	AA+Ab
metabat2.megahit.33_51_30	71.98076281	1.907582865	0.3957060686	4.82070662	1.43e-06	8.09e-05	-		No Module	-	-					Tissierellaceae_sp._UNIPD12	AA
metabat2.spades.15_2_9	1980.813607	3.043670716	0.6917385726	4.400030353	1.08e-05	0.0003124920365	-		No Module	-	-					Caldanaerobacter_subterraneus_UNIPD13	AA+Ab
metabat2.spades.18_11_27	217.165063	1.908757512	0.6924935024	2.7563544	0.005844962871	0.2851674521	K02601		No Module	-	-					Limnochordia_sp._UNIPD14	AA
vamb.spades.267_15_32	14.59862578	3.079437704	0.9534273535	3.229860872	0.001238504708	0.01526157414	K06436	signalling	No Module	-	-	99978	Cell  growth\n	['yabG;', 'spore', 'coat', 'assemly', 'protein\n']	-	Tepidanaerobacteraceae_sp._UNIPD27	AA+Ab
metabat2.spades.15_2_14	1435.349647	1.908995805	0.4188557626	4.55764484	5.17e-06	0.0001200278369	K07057	noPWY	No Module	-	-	99980	Enzymes  with  EC  numbers\n	bpsA; N4-bis(aminopropyl)spermidine synthase	2.5.1.128	Caldanaerobacter_subterraneus_UNIPD13	AA
maxbin2.spades.001_1_286	795.462623	0.6693789192	0.3124662771	2.142243718	0.0321738752	0.115465863	K05773	transporters	No Module	-	-			['tupB,', 'vupB;', 'tungstate', 'transport', 'system', 'permease', 'protein\n']	-	Methanothermobacter_thermautotrophicus_UNIPD4	AA+Ab
maxbin2.spades.001_1_1313	9.732566988	1.910147162	0.6771238619	2.820971567	0.004787844627	0.02705132215	K11260,K14107	energy	M00567,M00617	Methanogenesis, CO2 => methane,Methanogen	100.0,100.0	680	Methane  metabolism	['fwdG;', '4Fe-4S', 'ferredoxin\n']	-	Methanothermobacter_thermautotrophicus_UNIPD4	AA
maxbin2.spades.001_1_287	4214.723894	0.3760496279	0.3133547999	1.200076169	0.2301097599	0.4236479827	K05772	transporters	No Module	-	-			['tupA,', 'vupA;', 'tungstate', 'transport', 'system', 'substrate-binding', 'protein\n']	-	Methanothermobacter_thermautotrophicus_UNIPD4	AA+Ab
metabat2.spades.15_4_3	63.33602611	1.914670314	0.4712103564	4.063302703	4.84e-05	0.0007254278741	K05995	protein_families	No Module	-	-	1003	Glycosyltransferases  BR:ko01003\n	pepE; dipeptidase E	3.4.13.21	Caldanaerobacter_subterraneus_UNIPD13	AA
maxbin2.spades.001_1_288	241.5871592	0.7598825582	0.3130394636	2.427433747	0.01520606389	0.06865573151	-		No Module	-	-					Methanothermobacter_thermautotrophicus_UNIPD4	AA+Ab
maxbin2.spades.001_1_289	338.7528907	0.3380815647	0.3019414513	1.119692454	0.2628448416	0.4571978203	-		No Module	-	-					Methanothermobacter_thermautotrophicus_UNIPD4	AA+Ab
metabat2.spades.15_4_1	395.4524049	1.914729192	0.61762404	3.100153278	0.001934205204	0.01359950491	K03568	protein_families	No Module	-	-	1003	Glycosyltransferases  BR:ko01003\n	['tldD;', 'TldD', 'protein\n']	-	Caldanaerobacter_subterraneus_UNIPD13	AA
maxbin2.spades.001_1_29	41815.38767	-0.7193345621	0.3141971411	-2.289437006	0.02205397407	0.08838855574	K01895	,energy,energy,carbohydrate,carbohydrate,carbohydrate,carbohydrate	M00357,M00617	Methanogenesis, acetate => methane,Methanogen	100.0,100.0	,720,680,10,620,630,640	,Carbon  fixation  pathways  in  prokaryotes  ,Methane  metabolism  ,Glycolysis  /  Gluconeogenesis  ,Pyruvate  metabolism  ,Glyoxylate  and  dicarboxylate  metabolism  ,Propanoate  metabolism	ACSS1_2 acs; acetyl-CoA synthetase	6.2.1.1	Methanothermobacter_thermautotrophicus_UNIPD4	AA+Ab
maxbin2.spades.001_1_1360	546.993498	1.915700852	0.2289509049	8.36729976	5.9e-17	5.33e-14	K01652	,cofactors_and_vitamins,aminoacids,carbohydrate,carbohydrate	M00019,M00570	Valine/isoleucine biosynthesis, pyruvate => valine / 2-oxobutanoate => isoleucine,Isoleucine biosynthesis, threonine => 2-oxobutanoate => isoleucine	100.0,80.0	770,290,650,660	,Pantothenate  and  CoA  biosynthesis  ,Valine   leucine  and  isoleucine  biosynthesis  ,Butanoate  metabolism  ,C5-Branched  dibasic  acid  metabolism	E2.2.1.6L ilvB ilvG ilvI; acetolactate synthase I/II/III large subunit	2.2.1.6	Methanothermobacter_thermautotrophicus_UNIPD4	AA
